"","...1","...2","Country","Year","code","region","Battledeath","Yearconflict","ODAamount","OOFamount","VagueAmount","ODAproject","OOFproject","Vagueproject","LogODAamount","Population","GDPpercapita","Trade","v2x_polyarchy","NRrent","UNGAimportant","UNGAall","HDI","FDI","OtherODA","EliteVisits","BattledeathperPop","GDP","logGDPpercapita","NaturalTotal","Naturalpercapita","LogNaturalTotal","LogNaturalpercapita","FDIpositive","LogFDI","LogPopulation","Battledeathper0.1mil","LogBattledeathperPop","LogBattledeathper0.1mil","LogOtherODA","FDIstock","LogFDIstock","logGDPpercapita1y","logGDPpercapita2y","logGDPpercapita3y","logGDPpercapita4y","logGDPpercapita5y","logNaturalTotal1y","logNaturalTotal2y","logNaturalTotal3y","logNaturalTotal4y","logNaturalTotal5y","logNaturalpercapita1y","logNaturalpercapita2y","logNaturalpercapita3y","logNaturalpercapita4y","logNaturalpercapita5y","NRrent1y","NRrent2y","NRrent3y","NRrent4y","NRrent5y","UNGAall1y","UNGAall2y","UNGAall3y","UNGAall4y","UNGAall5y","UNGAimportant1y","UNGAimportant2y","UNGAimportant3y","UNGAimportant4y","UNGAimportant5y","logFDI1y","logFDI2y","logFDI3y","logFDI4y","logFDI5y","logFDIstock1y","logFDIstock2y","logFDIstock3y","logFDIstock4y","logFDIstock5y","Battleper0.1mil1y","Battleper0.1mil2y","Battleper0.1mil3y","Battleper0.1mil4y","Battleper0.1mil5y","logBattledeathper0.1mil1y","logBattledeathper0.1mil2y","logBattledeathper0.1mil3y","logBattledeathper0.1mil4y","logBattledeathper0.1mil5y","logOtherODA1y","logOtherODA2y","logOtherODA3y","logOtherODA4y","logOtherODA5y","Population1y","Population2y","Population3y","Population4y","Population5y","LogPopulation1y","LogPopulation2y","LogPopulation3y","LogPopulation4y","LogPopulation5y","LogFDIstockDiff","LogOtherODADiff","logOtherODADiff1y","logOtherODADiff2y","logOtherODADiff3y","logOtherODADiff4y","logOtherODADiff5y","ODAproject1y","ODAproject2y","ODAproject3y","ODAproject4y","ODAproject5y"
"129",129,716,"Central African Republic",2017,"CAF",NA,684,0,0,NA,0,9,0,0,NA,4596023,404.002460525582,282.74927,0.394,13.8242051507274,NA,NA,0.391,0.42,639380000,NA,0.00014882432050492,1856804600.63217,6.00142344358185,25668847723.9536,5585.0128957043,23.9685439427796,8.62784202048977,6606.42,8.79579718249465,15.3407019222899,14.8824320504923,-6.76901618953845,2.70024865136425,20.276009514778,16.13,2.78068089213712,5.9699204708812,5.93336900921993,5.89738724503247,5.90021819959159,6.35524425122965,23.864884323624,23.7899981103715,23.633317931149,23.7651694836181,23.8755425480376,8.53695723630349,8.47192886384025,8.32172384238777,8.45721673388986,8.57018627384008,13.0271979227296,12.6614570909417,11.2947649992483,12.8970844365085,9.16089389048843,0.586666666666667,0.538461538461539,0.6875,0.0166666666666666,0.471428571428571,0.307692307692308,0.384615384615385,0.307692307692308,0.0909090909090909,0.375,8.79579415513183,8.79577901818026,8.82294698224058,8.79593037738621,8.79573360595074,3.57290727786152,3.83362893800013,4.04462896997617,4.10082352831981,3.93241369507588,8.46246862110024,3.76126348184834,36.0873272999623,58.4989247843667,0.631140802779544,2.13575909208419,1.32502076613188,3.58596946956071,4.06902546849966,-0.45864312044097,19.8160587238078,20.2471958444723,20.3633570984987,19.2832752968269,19.6441620146693,4537683,4493171,4464171,4447945,4436411,15.3279270873205,15.3180692465313,15.3115940887612,15.3079527497282,15.3053562741975,-0.7922263857244,0.4599507909702,-0.431137120664502,-0.116161254026398,1.0800818016718,-0.360886717842398,0.422376948647397,2,6,1,1,6
"130",130,747,"Chad",2006,"TCD",NA,1623,0,0,NA,NA,5,0,0,NA,10457122,657.084735947388,235.77939,0.278,37.5873963643748,0.25,0.408045977011494,0.33,1.61,327920000,NA,0.00015520522759512,6871215248.13962,6.48781450608548,258271091036.76,24698.104415035,26.2772756106792,10.1144817753405,6607.61,8.79597729408864,16.1627938353387,15.5205227595126,-6.76347726456316,2.74222762589,19.6082802341634,12.79,2.54866361559075,6.51643433738956,6.39309126224293,6.14096431133257,6.04219791030887,5.99926083360428,26.2987080352191,26.1062397419252,24.9500087494583,24.2148390416855,24.0996276893965,10.1709957724519,10.0150260960288,8.89656757302657,8.19996996264117,8.12332039760974,38.6506237759583,37.4099423326597,15.7305615312687,8.65186088192924,8.36504776558135,0.0878378378378378,0.256944444444444,0.0202702702702703,0.417808219178082,0.298507462686567,0.15,0.222222222222222,0.0769230769230769,0.428571428571429,0.5,8.79614375494954,8.79573360595074,8.79573360595074,8.79573360595074,NA,1.00063188030791,-4.60517018598809,-4.60517018598809,-4.60517018598809,NA,2.52559517383523,0.472533429428827,0.373376625108426,3.14882895716329,2.58122534223994,0.926872615269979,-0.747532768153655,-0.982492969264613,1.14734815205004,0.948651562915242,20.0919848600641,19.6506721106798,19.945192376799,19.5299361927223,19.7484981753159,10096630,9734761,9373913,9019226,8678049,16.1277122627671,16.0912136458964,16.0534411764317,16.0148690790443,15.9763072917868,1.54803173528284,-0.4837046259007,0.441312749384299,-0.2945202661192,0.4152561840767,-0.218561982593599,-0.2953064001771,NA,NA,NA,NA,NA
"131",131,748,"Chad",2007,"TCD",NA,339,0,0,48404488.1390891,403006399.635448,8,1,1,NA,10818031,655.942567186846,242.063,0.273,34.1834839783509,0.25,0.279220779220779,0.34,0.75,486200000,NA,3.13365713224523e-05,7096007026.04688,6.48607475961386,242566242485.139,22422.4022361499,26.2145406749084,10.0178158379046,6606.75,8.79584713265801,16.1967248370038,3.13365713224523,-6.87689967588977,1.14251980039893,20.0021306198484,13.54,2.60564826748413,6.48781450608548,6.51643433738956,6.39309126224293,6.14096431133257,6.04219791030887,26.2772756106792,26.2987080352191,26.1062397419252,24.9500087494583,24.2148390416855,10.1144817753405,10.1709957724519,10.0150260960288,8.89656757302657,8.19996996264117,37.5873963643748,38.6506237759583,37.4099423326597,15.7305615312687,8.65186088192924,0.408045977011494,0.0878378378378378,0.256944444444444,0.0202702702702703,0.417808219178082,0.25,0.15,0.222222222222222,0.0769230769230769,0.428571428571429,8.79597729408864,8.79614375494954,8.79573360595074,8.79573360595074,8.79573360595074,2.54866361559075,1.00063188030791,-4.60517018598809,-4.60517018598809,-4.60517018598809,15.5205227595126,2.52559517383523,0.472533429428827,0.373376625108426,3.14882895716329,2.74222762589,0.926872615269979,-0.747532768153655,-0.982492969264613,1.14734815205004,19.6082802341634,20.0919848600641,19.6506721106798,19.945192376799,19.5299361927223,10457122,10096630,9734761,9373913,9019226,16.1627938353387,16.1277122627671,16.0912136458964,16.0534411764317,16.0148690790443,0.0569846518933801,0.393850385685003,-0.4837046259007,0.441312749384299,-0.2945202661192,0.4152561840767,-0.218561982593599,5,NA,NA,NA,NA
"132",132,749,"Chad",2008,"TCD",NA,977,0,0,NA,NA,5,0,0,NA,11183589,653.87115277921,246.40502,0.276,36.2290096849541,0.166666666666667,0.223684210526316,0.346,9.47,493810000,NA,8.7360148875285e-05,7312626231.63889,6.48291184730043,264929206568.495,23689.1043267501,26.3027284822185,10.0727704883651,6615.47,8.79716612466756,16.2299579938534,8.7360148875285,-6.82400240200633,2.16756858527794,20.0176613857861,25.37,3.23356737361119,6.48607475961386,6.48781450608548,6.51643433738956,6.39309126224293,6.14096431133257,26.2145406749084,26.2772756106792,26.2987080352191,26.1062397419252,24.9500087494583,10.0178158379046,10.1144817753405,10.1709957724519,10.0150260960288,8.89656757302657,34.1834839783509,37.5873963643748,38.6506237759583,37.4099423326597,15.7305615312687,0.279220779220779,0.408045977011494,0.0878378378378378,0.256944444444444,0.0202702702702703,0.25,0.25,0.15,0.222222222222222,0.0769230769230769,8.79584713265801,8.79597729408864,8.79614375494954,8.79573360595074,8.79573360595074,2.60564826748413,2.54866361559075,1.00063188030791,-4.60517018598809,-4.60517018598809,3.13365713224523,15.5205227595126,2.52559517383523,0.472533429428827,0.373376625108426,1.14251980039893,2.74222762589,0.926872615269979,-0.747532768153655,-0.982492969264613,20.0021306198484,19.6082802341634,20.0919848600641,19.6506721106798,19.945192376799,10818031,10457122,10096630,9734761,9373913,16.1967248370038,16.1627938353387,16.1277122627671,16.0912136458964,16.0534411764317,0.62791910612706,0.0155307659376973,0.393850385685003,-0.4837046259007,0.441312749384299,-0.2945202661192,0.4152561840767,8,5,NA,NA,NA
"133",133,750,"Chad",2009,"TCD",NA,100,0,0,NA,NA,5,0,0,NA,11560142,659.252329507504,246.114,0.279,20.2796748636509,0.416666666666667,0.369230769230769,0.361,51.21,657290000,NA,8.65041277174623e-06,7621050542.93754,6.49110787566813,154552427130.223,13369.4228955166,25.7637992098996,9.50072550502951,6657.21,8.80345575684447,16.2630737048701,0.865041277174623,-6.89914206665211,-0.143822707381673,20.3036358793664,76.58,4.33833594604915,6.48291184730043,6.48607475961386,6.48781450608548,6.51643433738956,6.39309126224293,26.3027284822185,26.2145406749084,26.2772756106792,26.2987080352191,26.1062397419252,10.0727704883651,10.0178158379046,10.1144817753405,10.1709957724519,10.0150260960288,36.2290096849541,34.1834839783509,37.5873963643748,38.6506237759583,37.4099423326597,0.223684210526316,0.279220779220779,0.408045977011494,0.0878378378378378,0.256944444444444,0.166666666666667,0.25,0.25,0.15,0.222222222222222,8.79716612466756,8.79584713265801,8.79597729408864,8.79614375494954,8.79573360595074,3.23356737361119,2.60564826748413,2.54866361559075,1.00063188030791,-4.60517018598809,8.7360148875285,3.13365713224523,15.5205227595126,2.52559517383523,0.472533429428827,2.16756858527794,1.14251980039893,2.74222762589,0.926872615269979,-0.747532768153655,20.0176613857861,20.0021306198484,19.6082802341634,20.0919848600641,19.6506721106798,11183589,10818031,10457122,10096630,9734761,16.2299579938534,16.1967248370038,16.1627938353387,16.1277122627671,16.0912136458964,1.10476857243796,0.285974493580301,0.0155307659376973,0.393850385685003,-0.4837046259007,0.441312749384299,-0.2945202661192,5,8,5,NA,NA
"134",134,751,"Chad",2010,"TCD",NA,0,1,0,NA,NA,6,0,0,NA,11952134,724.030585505715,249.39036,0.28,24.8190092653091,0.076923076923077,0.0378787878787879,0.369,2.13,578420000,NA,0,8653710578.06276,6.58483501782322,214776523016.243,17969.7218100335,26.0928638966629,9.7964434988583,6608.13,8.79605598813079,16.2964203978046,0,-6.90775527898214,-6.90775527898214,20.1758108063594,80.01,4.38215162686203,6.49110787566813,6.48291184730043,6.48607475961386,6.48781450608548,6.51643433738956,25.7637992098996,26.3027284822185,26.2145406749084,26.2772756106792,26.2987080352191,9.50072550502951,10.0727704883651,10.0178158379046,10.1144817753405,10.1709957724519,20.2796748636509,36.2290096849541,34.1834839783509,37.5873963643748,38.6506237759583,0.369230769230769,0.223684210526316,0.279220779220779,0.408045977011494,0.0878378378378378,0.416666666666667,0.166666666666667,0.25,0.25,0.15,8.80345575684447,8.79716612466756,8.79584713265801,8.79597729408864,8.79614375494954,4.33833594604915,3.23356737361119,2.60564826748413,2.54866361559075,1.00063188030791,0.865041277174623,8.7360148875285,3.13365713224523,15.5205227595126,2.52559517383523,-0.143822707381673,2.16756858527794,1.14251980039893,2.74222762589,0.926872615269979,20.3036358793664,20.0176613857861,20.0021306198484,19.6082802341634,20.0919848600641,11560142,11183589,10818031,10457122,10096630,16.2630737048701,16.2299579938534,16.1967248370038,16.1627938353387,16.1277122627671,0.0438156808128802,-0.127825073006999,0.285974493580301,0.0155307659376973,0.393850385685003,-0.4837046259007,0.441312749384299,5,5,8,5,NA
"135",135,752,"Chad",2011,"TCD",NA,0,2,0,0,NA,8,3,0,NA,12360986,700.662705270942,247.26163,0.279,29.5004569509379,0.5,0.779411764705882,0.38,-12.48,585430000,NA,0,8660881890.57624,6.55202803621981,255499973370.102,20669.8699739731,26.2664881423636,9.93643236208869,6593.52,8.79384262753351,16.3300557802749,0,-6.90775527898214,-6.90775527898214,20.1878571779213,108.13,4.68333420695745,6.58483501782322,6.49110787566813,6.48291184730043,6.48607475961386,6.48781450608548,26.0928638966629,25.7637992098996,26.3027284822185,26.2145406749084,26.2772756106792,9.7964434988583,9.50072550502951,10.0727704883651,10.0178158379046,10.1144817753405,24.8190092653091,20.2796748636509,36.2290096849541,34.1834839783509,37.5873963643748,0.0378787878787879,0.369230769230769,0.223684210526316,0.279220779220779,0.408045977011494,0.076923076923077,0.416666666666667,0.166666666666667,0.25,0.25,8.79605598813079,8.80345575684447,8.79716612466756,8.79584713265801,8.79597729408864,4.38215162686203,4.33833594604915,3.23356737361119,2.60564826748413,2.54866361559075,0,0.865041277174623,8.7360148875285,3.13365713224523,15.5205227595126,-6.90775527898214,-0.143822707381673,2.16756858527794,1.14251980039893,2.74222762589,20.1758108063594,20.3036358793664,20.0176613857861,20.0021306198484,19.6082802341634,11952134,11560142,11183589,10818031,10457122,16.2964203978046,16.2630737048701,16.2299579938534,16.1967248370038,16.1627938353387,0.30118258009542,0.0120463715618975,-0.127825073006999,0.285974493580301,0.0155307659376973,0.393850385685003,-0.4837046259007,6,5,5,8,5
"136",136,753,"Chad",2012,"TCD",NA,0,3,0,NA,0,8,0,0,NA,12784748,737.612607850153,222.10994,0.279,26.5887272137223,0.25,0.428571428571429,0.388,80.68,632160000,NA,0,9430191312.98703,6.60342012089291,250736784394.226,19612.18041953,26.2476695580894,9.88390610217456,6686.68,8.80787276686378,16.3637634559148,0,-6.90775527898214,-6.90775527898214,20.2646530846289,194.13,5.26852803773728,6.55202803621981,6.58483501782322,6.49110787566813,6.48291184730043,6.48607475961386,26.2664881423636,26.0928638966629,25.7637992098996,26.3027284822185,26.2145406749084,9.93643236208869,9.7964434988583,9.50072550502951,10.0727704883651,10.0178158379046,29.5004569509379,24.8190092653091,20.2796748636509,36.2290096849541,34.1834839783509,0.779411764705882,0.0378787878787879,0.369230769230769,0.223684210526316,0.279220779220779,0.5,0.076923076923077,0.416666666666667,0.166666666666667,0.25,8.79384262753351,8.79605598813079,8.80345575684447,8.79716612466756,8.79584713265801,4.68333420695745,4.38215162686203,4.33833594604915,3.23356737361119,2.60564826748413,0,0,0.865041277174623,8.7360148875285,3.13365713224523,-6.90775527898214,-6.90775527898214,-0.143822707381673,2.16756858527794,1.14251980039893,20.1878571779213,20.1758108063594,20.3036358793664,20.0176613857861,20.0021306198484,12360986,11952134,11560142,11183589,10818031,16.3300557802749,16.2964203978046,16.2630737048701,16.2299579938534,16.1967248370038,0.58519383077983,0.0767959067076021,0.0120463715618975,-0.127825073006999,0.285974493580301,0.0155307659376973,0.393850385685003,8,6,5,5,8
"137",137,754,"Chad",2013,"TCD",NA,0,4,0,0,NA,12,1,0,NA,13220433,753.962623338242,254.08243,0.274,22.6519937524037,0.454545454545455,0.366666666666667,0.394,120.95,483260000,NA,0,9967712346.34747,6.62534412193464,225788557795.22,17078.7566334038,26.142864813309,9.74559066805363,6726.95,8.81387712526422,16.3972741452554,0,-6.90775527898214,-6.90775527898214,19.9960653690637,321.27,5.77228189108089,6.60342012089291,6.55202803621981,6.58483501782322,6.49110787566813,6.48291184730043,26.2476695580894,26.2664881423636,26.0928638966629,25.7637992098996,26.3027284822185,9.88390610217456,9.93643236208869,9.7964434988583,9.50072550502951,10.0727704883651,26.5887272137223,29.5004569509379,24.8190092653091,20.2796748636509,36.2290096849541,0.428571428571429,0.779411764705882,0.0378787878787879,0.369230769230769,0.223684210526316,0.25,0.5,0.076923076923077,0.416666666666667,0.166666666666667,8.80787276686378,8.79384262753351,8.79605598813079,8.80345575684447,8.79716612466756,5.26852803773728,4.68333420695745,4.38215162686203,4.33833594604915,3.23356737361119,0,0,0,0.865041277174623,8.7360148875285,-6.90775527898214,-6.90775527898214,-6.90775527898214,-0.143822707381673,2.16756858527794,20.2646530846289,20.1878571779213,20.1758108063594,20.3036358793664,20.0176613857861,12784748,12360986,11952134,11560142,11183589,16.3637634559148,16.3300557802749,16.2964203978046,16.2630737048701,16.2299579938534,0.503753853343611,-0.2685877155652,0.0767959067076021,0.0120463715618975,-0.127825073006999,0.285974493580301,0.0155307659376973,8,8,6,5,5
"138",138,755,"Chad",2014,"TCD",NA,0,5,0,NA,NA,6,0,0,NA,13663562,779.846646694773,257.73236,0.272,21.6184085743796,0.307692307692308,0.55625,0.401,83.12,528550000,NA,0,10655483007.6061,6.65909857585498,230354585215.788,16859.0434336074,26.1628856335602,9.73264249409859,6689.12,8.80823760485882,16.4302431394616,0,-6.90775527898214,-6.90775527898214,20.0856479661808,404.62,6.00294835504927,6.62534412193464,6.60342012089291,6.55202803621981,6.58483501782322,6.49110787566813,26.142864813309,26.2476695580894,26.2664881423636,26.0928638966629,25.7637992098996,9.74559066805363,9.88390610217456,9.93643236208869,9.7964434988583,9.50072550502951,22.6519937524037,26.5887272137223,29.5004569509379,24.8190092653091,20.2796748636509,0.366666666666667,0.428571428571429,0.779411764705882,0.0378787878787879,0.369230769230769,0.454545454545455,0.25,0.5,0.076923076923077,0.416666666666667,8.81387712526422,8.80787276686378,8.79384262753351,8.79605598813079,8.80345575684447,5.77228189108089,5.26852803773728,4.68333420695745,4.38215162686203,4.33833594604915,0,0,0,0,0.865041277174623,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-0.143822707381673,19.9960653690637,20.2646530846289,20.1878571779213,20.1758108063594,20.3036358793664,13220433,12784748,12360986,11952134,11560142,16.3972741452554,16.3637634559148,16.3300557802749,16.2964203978046,16.2630737048701,0.23066646396838,0.0895825971171007,-0.2685877155652,0.0767959067076021,0.0120463715618975,-0.127825073006999,0.285974493580301,12,8,8,6,5
"139",139,756,"Chad",2015,"TCD",NA,285,0,0,NA,NA,8,0,0,NA,14110971,776.019752284262,287.17525,0.276,13.1932009101578,0.461538461538462,0.705128205128205,0.398,-17.12,717050000,NA,2.0197050932923e-05,10950392219.9104,6.65417926246,144470724602.307,10238.1845021372,25.6963427260653,9.23387958816176,6588.88,8.79313865857617,16.4624631379035,2.0197050932923,-6.88775948315506,0.70344650659251,20.3906561311409,422.73,6.04673367737512,6.65909857585498,6.62534412193464,6.60342012089291,6.55202803621981,6.58483501782322,26.1628856335602,26.142864813309,26.2476695580894,26.2664881423636,26.0928638966629,9.73264249409859,9.74559066805363,9.88390610217456,9.93643236208869,9.7964434988583,21.6184085743796,22.6519937524037,26.5887272137223,29.5004569509379,24.8190092653091,0.55625,0.366666666666667,0.428571428571429,0.779411764705882,0.0378787878787879,0.307692307692308,0.454545454545455,0.25,0.5,0.076923076923077,8.80823760485882,8.81387712526422,8.80787276686378,8.79384262753351,8.79605598813079,6.00294835504927,5.77228189108089,5.26852803773728,4.68333420695745,4.38215162686203,0,0,0,0,0,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.0856479661808,19.9960653690637,20.2646530846289,20.1878571779213,20.1758108063594,13663562,13220433,12784748,12360986,11952134,16.4302431394616,16.3972741452554,16.3637634559148,16.3300557802749,16.2964203978046,0.0437853223258502,0.3050081649601,0.0895825971171007,-0.2685877155652,0.0767959067076021,0.0120463715618975,-0.127825073006999,6,12,8,8,6
"140",140,757,"Chad",2016,"TCD",NA,0,1,0,NA,NA,7,0,0,NA,14561658,704.960071760413,326.79287,0.278,13.2466651484767,NA,NA,0.393,-62.26,1059140000,NA,0,10265387468.6306,6.55814258392662,135982150416.318,9338.3700136563,25.63578946713,9.14188699925392,6543.74,8.78626414644194,16.4939024678761,0,-6.90775527898214,-6.90775527898214,20.7807230950178,396.65,5.98305427974801,6.65417926246,6.65909857585498,6.62534412193464,6.60342012089291,6.55202803621981,25.6963427260653,26.1628856335602,26.142864813309,26.2476695580894,26.2664881423636,9.23387958816176,9.73264249409859,9.74559066805363,9.88390610217456,9.93643236208869,13.1932009101578,21.6184085743796,22.6519937524037,26.5887272137223,29.5004569509379,0.705128205128205,0.55625,0.366666666666667,0.428571428571429,0.779411764705882,0.461538461538462,0.307692307692308,0.454545454545455,0.25,0.5,8.79313865857617,8.80823760485882,8.81387712526422,8.80787276686378,8.79384262753351,6.04673367737512,6.00294835504927,5.77228189108089,5.26852803773728,4.68333420695745,2.0197050932923,0,0,0,0,0.70344650659251,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.3906561311409,20.0856479661808,19.9960653690637,20.2646530846289,20.1878571779213,14110971,13663562,13220433,12784748,12360986,16.4624631379035,16.4302431394616,16.3972741452554,16.3637634559148,16.3300557802749,-0.0636793976271104,0.390066963876901,0.3050081649601,0.0895825971171007,-0.2685877155652,0.0767959067076021,0.0120463715618975,8,6,12,8,8
"141",141,758,"Chad",2017,"TCD",NA,49,0,0,1.46e+08,41234987.8872222,7,1,1,NA,15016761,663.164729428375,301.65163,0.262,21.4833159142549,NA,NA,0.396,-23.05,654940000,NA,3.26302056748456e-06,9958586245.45557,6.49702492792073,213943454370.476,14246.9773855011,26.0889775851392,9.56430004989942,6582.95,8.79223825211775,16.5246775352398,0.326302056748456,-6.90449757051374,-1.11687181350924,20.3000541863518,412.26,6.02165421827104,6.55814258392662,6.65417926246,6.65909857585498,6.62534412193464,6.60342012089291,25.63578946713,25.6963427260653,26.1628856335602,26.142864813309,26.2476695580894,9.14188699925392,9.23387958816176,9.73264249409859,9.74559066805363,9.88390610217456,13.2466651484767,13.1932009101578,21.6184085743796,22.6519937524037,26.5887272137223,NA,0.705128205128205,0.55625,0.366666666666667,0.428571428571429,NA,0.461538461538462,0.307692307692308,0.454545454545455,0.25,8.78626414644194,8.79313865857617,8.80823760485882,8.81387712526422,8.80787276686378,5.98305427974801,6.04673367737512,6.00294835504927,5.77228189108089,5.26852803773728,0,2.0197050932923,0,0,0,-6.90775527898214,0.70344650659251,-6.90775527898214,-6.90775527898214,-6.90775527898214,20.7807230950178,20.3906561311409,20.0856479661808,19.9960653690637,20.2646530846289,14561658,14110971,13663562,13220433,12784748,16.4939024678761,16.4624631379035,16.4302431394616,16.3972741452554,16.3637634559148,0.0385999385230305,-0.480668908666001,0.390066963876901,0.3050081649601,0.0895825971171007,-0.2685877155652,0.0767959067076021,7,8,6,12,8
"142",142,805,"Colombia",2001,"COL",NA,658,0,2636852.22856718,NA,NA,1,0,0,14.7850964260585,40255956,3965.7640584038,243.88796,0.548,3.77230108876621,0.6,0.82089552238806,0.668,NA,693500000,NA,1.63454073727624e-05,159645623441.485,8.28545406839509,602231359125.074,14960.0560753066,27.1239075259077,9.61313899987081,NA,NA,17.5107685260369,1.63454073727624,-6.89154201971526,0.491973475834214,20.3572617977206,NA,NA,8.28448674167212,8.27169522807995,8.3310651108903,8.34221968621539,NA,27.5301951944024,27.2165191862021,26.5152119432227,26.9135854738752,NA,10.0350991124055,9.7374606232269,9.05257386313092,9.46778364138267,NA,5.75812915883346,4.33085789601085,2.0575356765093,3.08195517729688,NA,0.791044776119403,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.974010448911575,2.57695822927636,1.94451577087004,0.156399926062598,NA,-0.0253070912093301,0.946997701622486,0.6655271197422,-1.84896541274102,NA,21.3254045719623,20.1106104939571,19.3826711550813,19.283401908488,NA,39629965,38999468,38364307,37723803,NA,17.4950960819969,17.4790585629752,17.4626380800918,17.4458018324925,NA,NA,-0.968142774241699,1.2147940780052,0.7279393388758,0.0992692465933018,1.1643669439913,NA,NA,NA,NA,NA,NA
"143",143,807,"Colombia",2003,"COL",NA,282,0,485368.413639046,NA,NA,1,0,0,13.0926634973082,41483872,4099.30637640039,194.6932,0.537,4.79305109729578,0.538461538461538,0.783783783783784,0.67,0,1108640000,NA,6.79782253691266e-06,170055101007.378,8.31857330583641,815082788484.158,19648.1849255575,27.4265555259904,9.88574024283038,6606,8.79573360595074,17.54081528316,0.679782253691266,-6.9009804574618,-0.384512768908685,20.8263998758442,0.01,-4.60517018598809,8.29491596982731,8.28545406839509,8.28448674167212,8.27169522807995,8.3310651108903,27.1800559691541,27.1239075259077,27.5301951944024,27.2165191862021,26.5152119432227,9.65401790127791,9.61313899987081,10.0350991124055,9.7374606232269,9.05257386313092,3.89269679618253,3.77230108876621,5.75812915883346,4.33085789601085,2.0575356765093,0.794520547945205,0.82089552238806,0.791044776119403,NA,NA,0.571428571428572,0.6,0.4,NA,NA,8.79573360595074,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,3.68192448835256,1.63454073727624,0.974010448911575,2.57695822927636,1.94451577087004,1.30370713449753,0.491973475834214,-0.0253070912093301,0.946997701622486,0.6655271197422,20.6901536288306,20.3572617977206,21.3254045719623,20.1106104939571,19.3826711550813,40875363,40255956,39629965,38999468,38364307,17.5260380678762,17.5107685260369,17.4950960819969,17.4790585629752,17.4626380800918,0,0.136246247013599,0.33289183111,-0.968142774241699,1.2147940780052,0.7279393388758,0.0992692465933018,1,NA,NA,NA,NA
"144",144,808,"Colombia",2004,"COL",NA,205,0,740441.456340149,NA,NA,1,0,0,13.5150018499294,42075953,4257.16268555889,179.11694,0.542,6.06941114084942,0.777777777777778,0.861111111111111,0.684,4.53,1088880000,NA,4.872141576924e-06,179124177070.93,8.35635841600716,1087178275909.79,25838.4706321396,27.7146067178966,10.1596197700823,6610.53,8.79641911117448,17.5549869478143,0.4872141576924,-6.90289496787606,-0.717001121664165,20.808415481989,6.73,1.90657514365664,8.31857330583641,8.29491596982731,8.28545406839509,8.28448674167212,8.27169522807995,27.4265555259904,27.1800559691541,27.1239075259077,27.5301951944024,27.2165191862021,9.88574024283038,9.65401790127791,9.61313899987081,10.0350991124055,9.7374606232269,4.79305109729578,3.89269679618253,3.77230108876621,5.75812915883346,4.33085789601085,0.783783783783784,0.794520547945205,0.82089552238806,0.791044776119403,NA,0.538461538461538,0.571428571428572,0.6,0.4,NA,8.79573360595074,8.79573360595074,NA,NA,NA,-4.60517018598809,-4.60517018598809,NA,NA,NA,0.679782253691266,3.68192448835256,1.63454073727624,0.974010448911575,2.57695822927636,-0.384512768908685,1.30370713449753,0.491973475834214,-0.0253070912093301,0.946997701622486,20.8263998758442,20.6901536288306,20.3572617977206,21.3254045719623,20.1106104939571,41483872,40875363,40255956,39629965,38999468,17.54081528316,17.5260380678762,17.5107685260369,17.4950960819969,17.4790585629752,6.51174532964473,-0.0179843938551976,0.136246247013599,0.33289183111,-0.968142774241699,1.2147940780052,0.7279393388758,1,1,NA,NA,NA
"145",145,809,"Colombia",2005,"COL",NA,205,0,11493911.0167784,0,NA,2,2,0,16.2573279763093,42647731,4402.8990819762,168.88429,0.541,6.38841672461624,0.8,0.851351351351351,0.689,0.96,1175050000,NA,4.8068207895984e-06,187773655668.268,8.3900187123291,1199576362313.49,28127.5541320943,27.8129895789868,10.244504948969,6606.96,8.7958789178266,17.5684846300178,0.48068207895984,-6.90295997406717,-0.730470969775137,20.8845765368295,7.37,1.99741770620125,8.35635841600716,8.31857330583641,8.29491596982731,8.28545406839509,8.28448674167212,27.7146067178966,27.4265555259904,27.1800559691541,27.1239075259077,27.5301951944024,10.1596197700823,9.88574024283038,9.65401790127791,9.61313899987081,10.0350991124055,6.06941114084942,4.79305109729578,3.89269679618253,3.77230108876621,5.75812915883346,0.861111111111111,0.783783783783784,0.794520547945205,0.82089552238806,0.791044776119403,0.777777777777778,0.538461538461538,0.571428571428572,0.6,0.4,8.79641911117448,8.79573360595074,8.79573360595074,NA,NA,1.90657514365664,-4.60517018598809,-4.60517018598809,NA,NA,0.4872141576924,0.679782253691266,3.68192448835256,1.63454073727624,0.974010448911575,-0.717001121664165,-0.384512768908685,1.30370713449753,0.491973475834214,-0.0253070912093301,20.808415481989,20.8263998758442,20.6901536288306,20.3572617977206,21.3254045719623,42075953,41483872,40875363,40255956,39629965,17.5549869478143,17.54081528316,17.5260380678762,17.5107685260369,17.4950960819969,0.0908425625446099,0.0761610548404974,-0.0179843938551976,0.136246247013599,0.33289183111,-0.968142774241699,1.2147940780052,1,1,1,NA,NA
